"","genes","logFC","logCPM","F","PValue","FDR"
"ENSG00000139636.15","ENSG00000139636.15",0.151680379462046,3.23853863892857,4.41800806655825,0.159997040111067,0.20109604413017
"ENSG00000063241.8","ENSG00000063241.8",-0.173360367375308,6.46226854971745,1.98031866951529,0.160087248779568,0.201183085257737
"ENSG00000146463.12","ENSG00000146463.12",0.117459593243713,3.39841761687744,1.97838093319166,0.160291359910911,0.201413227113187
"ENSG00000163220.11","ENSG00000163220.11",0.506484726444551,6.92605340746467,1.97639426284236,0.160500934347055,0.201650172717148
"ENSG00000163428.4","ENSG00000163428.4",0.135951419340579,3.68529248213572,1.9756521573272,0.160579299609235,0.201722229291894
"ENSG00000136167.15","ENSG00000136167.15",-0.239952797352567,5.31309607178299,1.97356930274787,0.160799479787606,0.201972393819314
"ENSG00000179562.3","ENSG00000179562.3",-0.105661809291922,3.79518393077592,1.97186239344731,0.160980175857525,0.202172905315573
"ENSG00000120008.16","ENSG00000120008.16",-0.130798606356378,3.3437435664908,2.71866072410128,0.161980372449108,0.203402429759508
"ENSG00000107581.13","ENSG00000107581.13",-0.133349631748399,5.95859569702309,1.96185131361883,0.162044651385914,0.203456533259844
"ENSG00000087995.16","ENSG00000087995.16",0.191573072822608,3.10215907124058,5.93037311769414,0.162107183632749,0.203485535907922
"ENSG00000129250.12","ENSG00000129250.12",0.131955963727277,5.64772160533467,1.96123783703464,0.162110143606644,0.203485535907922
"ENSG00000138433.16","ENSG00000138433.16",0.0915649508664329,4.58625936083365,1.95887520853372,0.16236265118896,0.203775846700748
"ENSG00000152684.11","ENSG00000152684.11",0.145077282798458,3.86165273107967,1.95853861501602,0.162398661480683,0.203794398720857
"ENSG00000109133.13","ENSG00000109133.13",-0.10837740866095,4.74787573193611,1.95346491768469,0.162942577660879,0.204450234681014
"ENSG00000162065.14","ENSG00000162065.14",0.154852177613364,2.93487721563737,2.00439364561745,0.162996670146403,0.204491379169559
"ENSG00000148834.13","ENSG00000148834.13",-0.182833990344957,8.89651945813151,1.94777243975674,0.163555313960477,0.205165427155439
"ENSG00000103460.17","ENSG00000103460.17",0.287708165457726,2.68528544336001,1.94656345622167,0.163685788082333,0.205301830436842
"ENSG00000132155.13","ENSG00000132155.13",-0.189347331378944,3.73596786779023,1.94636863756502,0.163706824166045,0.205301830436842
"ENSG00000090266.13","ENSG00000090266.13",0.162900778988403,5.1233831199259,1.94353546094243,0.164013094616371,0.205659052810497
"ENSG00000182749.6","ENSG00000182749.6",0.198777590001196,3.28733582100223,1.94088504774843,0.164300202690405,0.205992156958063
"ENSG00000136514.3","ENSG00000136514.3",0.244876546292111,4.25896103509433,1.93932952125493,0.164468974563711,0.206176828912461
"ENSG00000113645.15","ENSG00000113645.15",0.217696364047921,3.67965627823171,1.93904817639212,0.16449952120296,0.206188197355845
"ENSG00000152284.5","ENSG00000152284.5",0.209457106495801,3.80143875388702,1.93851408369642,0.164557527492827,0.206233977014509
"ENSG00000179144.5","ENSG00000179144.5",-0.203666391979545,4.41035169136224,1.93384221313612,0.165065927153833,0.206844132708105
"ENSG00000102401.20","ENSG00000102401.20",-0.292974385444611,4.09032646746158,1.93299934025001,0.165157841473254,0.20693229941833
"ENSG00000029364.12","ENSG00000029364.12",-0.102136217973211,5.12019299761584,1.92970335322253,0.165517829166441,0.207332284047723
"ENSG00000113272.14","ENSG00000113272.14",-0.120764500854006,3.44574918623412,1.92959047117794,0.165530174076042,0.207332284047723
"ENSG00000109572.14","ENSG00000109572.14",-0.149831744416396,3.99867542756985,1.92948352740121,0.165541870544354,0.207332284047723
"ENSG00000153774.9","ENSG00000153774.9",0.144517853124088,4.94351276968117,1.9291226353357,0.165581348402054,0.20735467579699
"ENSG00000168036.18","ENSG00000168036.18",0.122005384916838,5.68054175601013,1.92708809418785,0.16580410836431,0.207606552797362
"ENSG00000126067.12","ENSG00000126067.12",0.107482906111503,6.30360393365238,1.92123544623433,0.166446829411868,0.208384136978865
"ENSG00000155254.13","ENSG00000155254.13",0.288168067856597,3.14006575920208,1.91826586491135,0.16677403385269,0.208766556915611
"ENSG00000149218.5","ENSG00000149218.5",-0.264542213058169,3.2366019958229,1.91797081286126,0.166806584594788,0.208780079805732
"ENSG00000196187.12","ENSG00000196187.12",0.171399936097219,4.14044128808408,1.91634955437686,0.166985575376416,0.208976863983
"ENSG00000130348.11","ENSG00000130348.11",0.130584977573289,3.27841940387071,2.88297489790078,0.167015455641265,0.208987014358204
"ENSG00000135679.25","ENSG00000135679.25",-0.147256395814628,3.85889871997037,1.91390134569674,0.167256281671751,0.209261084849317
"ENSG00000122545.20","ENSG00000122545.20",0.0964268358123863,3.61135876629911,1.91111028754997,0.16756551314581,0.20960552778144
"ENSG00000101346.14","ENSG00000101346.14",0.122043382465944,5.21717058540046,1.91102247672492,0.167575252679433,0.20960552778144
"ENSG00000121039.10","ENSG00000121039.10",0.181961018360717,5.43130802371274,1.91018118039841,0.167668598001506,0.209694963628773
"ENSG00000169021.6","ENSG00000169021.6",-0.130581951822214,6.15364218583503,1.90846216480564,0.167859515767903,0.209906389393236
"ENSG00000131873.7","ENSG00000131873.7",-0.202101954331783,3.26676451599854,1.90608523820146,0.168123914362243,0.210209635045264
"ENSG00000219545.11","ENSG00000219545.11",0.122797631674372,3.4094480835691,1.90523123376187,0.168219026838024,0.210301166511919
"ENSG00000168092.14","ENSG00000168092.14",-0.0861691533709747,4.57247453365671,1.9011204330813,0.168677722829521,0.210847153536902
"ENSG00000143013.13","ENSG00000143013.13",-0.15761990469351,3.92260695705795,1.90036143286391,0.168762571652461,0.210925750275175
"ENSG00000197888.2","ENSG00000197888.2",-0.552626657673481,4.97056890847659,1.89944733507531,0.168864824037356,0.211009263278757
"ENSG00000172183.15","ENSG00000172183.15",0.257590050927997,3.17181845483623,1.89934116290436,0.168876705237969,0.211009263278757
"ENSG00000100461.18","ENSG00000100461.18",-0.116190818513411,3.26985886518383,2.25252343616419,0.168895331149372,0.211009263278757
"ENSG00000102890.16","ENSG00000102890.16",0.313969500980327,3.81129635572921,1.89848002646101,0.168973106276699,0.211078961646885
"ENSG00000239305.7","ENSG00000239305.7",-0.112784763732917,3.9875073220538,1.89653672325593,0.169190884578594,0.211323509231656
"ENSG00000282639.1","ENSG00000282639.1",0.667346571771857,4.09066571724868,1.89535050649798,0.169323977904053,0.21146223336528
"ENSG00000177406.5","ENSG00000177406.5",-0.175138795951314,3.0239549588424,1.88893760484363,0.170045594093203,0.212325063912726
"ENSG00000240041.1","ENSG00000240041.1",-0.494899415037122,2.86405109676089,1.88881782642328,0.170059105877599,0.212325063912726
"ENSG00000129472.15","ENSG00000129472.15",-0.136568406368346,3.2444660495387,3.16876498533603,0.170322980178218,0.21261107417369
"ENSG00000014641.21","ENSG00000014641.21",0.118372425422563,6.5211900861305,1.88639682094951,0.170332476194776,0.21261107417369
"ENSG00000108798.9","ENSG00000108798.9",-0.190390998317779,3.45852025001772,1.88240925816273,0.170783839801118,0.213146757942113
"ENSG00000108219.15","ENSG00000108219.15",0.131588104036002,3.33442575860639,1.87776766303769,0.171310971404581,0.213776852396201
"ENSG00000176658.17","ENSG00000176658.17",0.220546096339873,4.24679382005461,1.87626759999268,0.171481729567446,0.213962126832269
"ENSG00000184009.12","ENSG00000184009.12",-0.130047436165815,10.4108478553467,1.87570881255653,0.171545388708032,0.21401374029852
"ENSG00000172939.9","ENSG00000172939.9",-0.127778402271127,3.90685152929852,3.30999083235877,0.171988294518448,0.214538413120726
"ENSG00000101911.13","ENSG00000101911.13",-0.170800045527082,4.67063065811609,1.87027581049881,0.172165758535229,0.214725000830642
"ENSG00000012660.14","ENSG00000012660.14",0.15838855698164,6.28287627457892,1.87012854535833,0.172182610041071,0.214725000830642
"ENSG00000172348.15","ENSG00000172348.15",0.320913219198301,2.94736538206268,1.8691358195567,0.172296256993531,0.214838818955436
"ENSG00000101460.13","ENSG00000101460.13",-0.237826553481245,6.06901885018869,1.86416588499744,0.172866515907005,0.21552188996198
"ENSG00000116260.17","ENSG00000116260.17",0.383922611947549,4.98716082381461,1.86385241350501,0.172902557098536,0.215538832378385
"ENSG00000189067.13","ENSG00000189067.13",-0.146648025878346,6.33480019232337,1.86237566237945,0.173072462312252,0.215722622461389
"ENSG00000254999.4","ENSG00000254999.4",0.0929102677934006,7.84481461363304,1.86171552108487,0.17314847610075,0.21578935097588
"ENSG00000140400.17","ENSG00000140400.17",0.139133884158949,3.73163271359559,1.85662298119704,0.173736167423711,0.216493666571602
"ENSG00000114988.12","ENSG00000114988.12",0.0968789401271559,4.62089766068427,1.85545621674172,0.173871138831691,0.216633735598213
"ENSG00000086300.16","ENSG00000086300.16",-0.214656163251936,4.64982210986074,1.85075817406749,0.174415835425033,0.217284196740243
"ENSG00000184787.19","ENSG00000184787.19",-0.081584416734776,4.55979807121518,1.84957568425467,0.174553244952357,0.21742716381765
"ENSG00000130396.20","ENSG00000130396.20",-0.144830407599312,4.22104230374341,1.84866010664713,0.174659724228602,0.217531571431575
"ENSG00000138614.15","ENSG00000138614.15",-0.100872321542466,4.1723217179473,4.2548869291949,0.174765580182401,0.217622667872457
"ENSG00000134056.12","ENSG00000134056.12",-0.115036662455436,5.38432011401177,1.84764208888939,0.174778205135067,0.217622667872457
"ENSG00000110514.19","ENSG00000110514.19",0.099504491402757,3.63428204382757,1.84739046778353,0.174807504097734,0.217628736187448
"ENSG00000127870.17","ENSG00000127870.17",-0.120325688371573,3.64118041405577,1.84721088723395,0.174828418070583,0.217628736187448
"ENSG00000211937.3","ENSG00000211937.3",-0.491323051565347,4.16238247367348,1.84380259163325,0.175225897270168,0.218095243587918
"ENSG00000183648.11","ENSG00000183648.11",0.170541597550042,6.25960279992272,1.84240368394482,0.17538934164657,0.218270375914839
"ENSG00000213853.10","ENSG00000213853.10",-0.158756971515983,4.64504522776378,1.84155793210793,0.175488242344721,0.218362138971519
"ENSG00000174106.3","ENSG00000174106.3",-0.164263254770297,3.11890563939903,4.45292633231491,0.175508569198359,0.218362138971519
"ENSG00000196943.14","ENSG00000196943.14",0.153735303248137,2.95300149352322,3.56421927115506,0.175730490774577,0.218609914660611
"ENSG00000003056.8","ENSG00000003056.8",-0.16028191013173,4.46850962908092,1.83516198810932,0.176238263624948,0.21919963084075
"ENSG00000231389.7","ENSG00000231389.7",-0.274105918651137,5.83840063894003,1.83506042608639,0.176250203172891,0.21919963084075
"ENSG00000136636.13","ENSG00000136636.13",0.128844524434312,5.91717816616172,1.83481979786802,0.176278494962774,0.219206418606559
"ENSG00000106609.16","ENSG00000106609.16",-0.0652811022096237,5.88651116808201,1.82927218379475,0.176932213062785,0.219981657946187
"ENSG00000115648.14","ENSG00000115648.14",0.291517644848851,3.75093306822353,1.82914065507632,0.176947746110464,0.219981657946187
"ENSG00000157107.14","ENSG00000157107.14",-0.125719293728075,3.55192486764158,1.82815927226166,0.177063693563755,0.220097301335239
"ENSG00000110700.7","ENSG00000110700.7",0.133589155459421,8.47844137422752,1.82245799606252,0.17773902437784,0.220908160801044
"ENSG00000197265.9","ENSG00000197265.9",-0.138334147023431,4.41771009176156,1.82121133230211,0.177887091959372,0.221058317936423
"ENSG00000132613.15","ENSG00000132613.15",-0.150400092337174,3.77997687472055,1.82088075527764,0.177926378901677,0.221058317936423
"ENSG00000007923.16","ENSG00000007923.16",-0.139956690004847,3.54811239346086,1.82085938446228,0.177928919030702,0.221058317936423
"ENSG00000189091.13","ENSG00000189091.13",0.098639741967264,4.29997672738994,1.81969438342484,0.178067454292036,0.221201806573958
"ENSG00000101138.12","ENSG00000101138.12",0.0899624640858184,4.04612826987706,2.13366990218715,0.178471300596585,0.221674794375368
"ENSG00000109107.14","ENSG00000109107.14",-0.274802712254685,5.57831668953592,1.81503258924245,0.178623059925191,0.221834589299073
"ENSG00000203644.3","ENSG00000203644.3",-0.123510651746139,3.95347773291475,1.81181426343384,0.179007801064044,0.222283648973589
"ENSG00000088205.13","ENSG00000088205.13",-0.111568492695376,4.20221783673927,2.7211151712909,0.179286530748846,0.222600969372597
"ENSG00000179119.15","ENSG00000179119.15",-0.151767473601436,3.34878728316781,4.82365689845413,0.179945580945209,0.223390350067762
"ENSG00000104133.15","ENSG00000104133.15",-0.140947204682035,3.41304333426002,2.04503139686546,0.180020588309766,0.22345457043881
"ENSG00000234498.3","ENSG00000234498.3",0.266523813522232,3.37738792277209,1.8000985752079,0.180416514010305,0.223893497652855
"ENSG00000130772.14","ENSG00000130772.14",-0.0995204330371022,4.41193732036961,1.80006273213257,0.180420843525259,0.223893497652855
"ENSG00000197498.13","ENSG00000197498.13",0.12819523977405,4.44181541110445,1.79978493265788,0.180454403243679,0.223906200224805
"ENSG00000198856.13","ENSG00000198856.13",-0.100301366185448,7.14331609442077,1.79318090657048,0.181254343537247,0.224869694747683
"ENSG00000137713.16","ENSG00000137713.16",-0.17976406363637,5.43441291002726,1.79202691764387,0.181394547399536,0.225014556794876
"ENSG00000107872.13","ENSG00000107872.13",0.162358378968508,4.09960990107175,1.79055247228231,0.181573868393296,0.225201216102796
"ENSG00000166037.11","ENSG00000166037.11",-0.127917697104474,3.86579210168668,1.79040398315171,0.18159193894289,0.225201216102796
"ENSG00000181467.5","ENSG00000181467.5",0.143881851473146,3.22539933678501,1.7889948205165,0.181763532558702,0.225384902165273
"ENSG00000164068.16","ENSG00000164068.16",-0.144340789008669,3.68041203084509,1.78751744361222,0.181943634885209,0.225579090132766
"ENSG00000135002.12","ENSG00000135002.12",-0.11085612020255,4.40225846849638,1.78609064350898,0.182117768365996,0.225765828552887
"ENSG00000275152.5","ENSG00000275152.5",-0.336681209478395,7.20486255502228,1.78109043904514,0.182729547463171,0.226494984589598
"ENSG00000050426.16","ENSG00000050426.16",0.111576305279206,4.40817526321053,2.31523888618268,0.182903728377674,0.226681615340262
"ENSG00000211648.2","ENSG00000211648.2",0.589446213379389,5.51571923528924,1.77854451725361,0.183041960630496,0.226823650710309
"ENSG00000253719.4","ENSG00000253719.4",0.127661989375451,4.74259202818976,1.77685151573703,0.183250054700397,0.227052210263785
"ENSG00000185436.12","ENSG00000185436.12",-0.260540926934337,2.7533327544401,1.77430618583905,0.183563430050806,0.227411140597204
"ENSG00000144306.15","ENSG00000144306.15",-0.11471607934693,3.38614158351963,1.84743007669819,0.183820465914712,0.227700190036288
"ENSG00000167920.10","ENSG00000167920.10",0.199227170140222,3.5157857092478,1.77183787652189,0.183867918263623,0.227722820359871
"ENSG00000071127.17","ENSG00000071127.17",0.0950260387833002,5.88811410136618,1.77169001111378,0.183886177440595,0.227722820359871
"ENSG00000130159.14","ENSG00000130159.14",-0.117226540283298,5.969630539595,1.77147255648467,0.183913033683091,0.227726702354917
"ENSG00000085465.13","ENSG00000085465.13",-0.267890783537322,3.48356386579729,1.76953112355183,0.18415300833052,0.227994438995743
"ENSG00000101773.19","ENSG00000101773.19",0.169774795952847,3.24319878941059,1.76760133286725,0.184391905089442,0.228260772257724
"ENSG00000180817.12","ENSG00000180817.12",0.124890859320316,5.92484528166423,1.76659522531052,0.18451659833384,0.228385681279637
"ENSG00000177084.18","ENSG00000177084.18",0.132317868964893,2.94908348431106,1.76562612180543,0.184636798243873,0.228504997182052
"ENSG00000130592.17","ENSG00000130592.17",0.256819216052401,3.15913887642478,1.75772130440595,0.185620661303656,0.229670799897448
"ENSG00000171103.11","ENSG00000171103.11",0.137804199793415,3.18462782177616,1.7576734243688,0.185626639208782,0.229670799897448
"ENSG00000157869.16","ENSG00000157869.16",0.101311297513221,3.42226757561135,1.7569097047112,0.185722021251115,0.229759201547771
"ENSG00000134318.14","ENSG00000134318.14",0.132742102217916,3.79580828437338,1.75408320875672,0.186075523488168,0.230166863224638
"ENSG00000161896.12","ENSG00000161896.12",-0.439355242347852,3.39091298406655,1.75175445938876,0.186367363156015,0.230473445627589
"ENSG00000130779.21","ENSG00000130779.21",-0.135401405900551,3.41127742655256,1.75172234475478,0.186371391500726,0.230473445627589
"ENSG00000163904.13","ENSG00000163904.13",-0.0928958896905386,3.67973407893671,1.74468156287665,0.187257018090377,0.231538816804175
"ENSG00000132405.19","ENSG00000132405.19",0.213228401407327,2.63017649295736,1.743833419957,0.187364032840516,0.231641302674689
